artist,album,track_title,track_n,line,word
Céline Dion,All the Way... A Decade of Song,That's the Way It Is,10,14,answer
Céline Dion,All the Way... A Decade of Song,That's the Way It Is,10,16,plain
Céline Dion,All the Way... A Decade of Song,That's the Way It Is,10,16,stick
Céline Dion,All the Way... A Decade of Song,That's the Way It Is,10,17,gonna
Céline Dion,All the Way... A Decade of Song,That's the Way It Is,10,17,yeah
Céline Dion,All the Way... A Decade of Song,That's the Way It Is,10,18,surrender
Céline Dion,All the Way... A Decade of Song,That's the Way It Is,10,18,win
Céline Dion,All the Way... A Decade of Song,That's the Way It Is,10,19,called
Céline Dion,All the Way... A Decade of Song,That's the Way It Is,10,19,love
Céline Dion,All the Way... A Decade of Song,That's the Way It Is,10,20,easy
Céline Dion,All the Way... A Decade of Song,That's the Way It Is,10,21,ready
Céline Dion,All the Way... A Decade of Song,That's the Way It Is,10,21,heart's
Céline Dion,All the Way... A Decade of Song,That's the Way It Is,10,21,left
Céline Dion,All the Way... A Decade of Song,That's the Way It Is,10,21,doubt
Céline Dion,All the Way... A Decade of Song,That's the Way It Is,10,22,faith
Céline Dion,All the Way... A Decade of Song,That's the Way It Is,10,22,faith
Céline Dion,All the Way... A Decade of Song,That's the Way It Is,10,23,love
Céline Dion,All the Way... A Decade of Song,That's the Way It Is,10,25,life
Céline Dion,All the Way... A Decade of Song,That's the Way It Is,10,25,empty
Céline Dion,All the Way... A Decade of Song,That's the Way It Is,10,25,tomorrow
Céline Dion,All the Way... A Decade of Song,That's the Way It Is,10,26,loneliness
Céline Dion,All the Way... A Decade of Song,That's the Way It Is,10,26,starts
Céline Dion,All the Way... A Decade of Song,That's the Way It Is,10,26,call
Céline Dion,All the Way... A Decade of Song,That's the Way It Is,10,26,loneliness
Céline Dion,All the Way... A Decade of Song,That's the Way It Is,10,26,starts
Céline Dion,All the Way... A Decade of Song,That's the Way It Is,10,27,baby
Céline Dion,All the Way... A Decade of Song,That's the Way It Is,10,27,worry
Céline Dion,All the Way... A Decade of Song,That's the Way It Is,10,27,forget
Céline Dion,All the Way... A Decade of Song,That's the Way It Is,10,27,sorrow
Céline Dion,All the Way... A Decade of Song,That's the Way It Is,10,28,love's
Céline Dion,All the Way... A Decade of Song,That's the Way It Is,10,28,gonna
Céline Dion,All the Way... A Decade of Song,That's the Way It Is,10,28,conquer
Céline Dion,All the Way... A Decade of Song,That's the Way It Is,10,29,easy
Céline Dion,All the Way... A Decade of Song,That's the Way It Is,10,30,ready
Céline Dion,All the Way... A Decade of Song,That's the Way It Is,10,30,heart's
Céline Dion,All the Way... A Decade of Song,That's the Way It Is,10,30,left
Céline Dion,All the Way... A Decade of Song,That's the Way It Is,10,30,doubt
Céline Dion,All the Way... A Decade of Song,That's the Way It Is,10,31,faith
Céline Dion,All the Way... A Decade of Song,That's the Way It Is,10,31,faith
Céline Dion,All the Way... A Decade of Song,That's the Way It Is,10,32,love
Céline Dion,All the Way... A Decade of Song,That's the Way It Is,10,33,easy
Céline Dion,All the Way... A Decade of Song,That's the Way It Is,10,34,ready
Céline Dion,All the Way... A Decade of Song,That's the Way It Is,10,34,heart's
Céline Dion,All the Way... A Decade of Song,That's the Way It Is,10,34,left
Céline Dion,All the Way... A Decade of Song,That's the Way It Is,10,34,doubt
Céline Dion,All the Way... A Decade of Song,That's the Way It Is,10,35,faith
Céline Dion,All the Way... A Decade of Song,That's the Way It Is,10,35,faith
Céline Dion,All the Way... A Decade of Song,That's the Way It Is,10,36,love
Céline Dion,All the Way... A Decade of Song,That's the Way It Is,10,39,babe
Céline Dion,All the Way... A Decade of Song,That's the Way It Is,10,41,faith
Céline Dion,All the Way... A Decade of Song,That's the Way It Is,10,41,faith
Céline Dion,All the Way... A Decade of Song,That's the Way It Is,10,42,love
Céline Dion,All the Way... A Decade of Song,If Walls Could Talk,11,1,walls
Céline Dion,All the Way... A Decade of Song,If Walls Could Talk,11,1,secret
Céline Dion,All the Way... A Decade of Song,If Walls Could Talk,11,4,lovers
Céline Dion,All the Way... A Decade of Song,If Walls Could Talk,11,4,lose
Céline Dion,All the Way... A Decade of Song,If Walls Could Talk,11,4,control
Céline Dion,All the Way... A Decade of Song,If Walls Could Talk,11,5,shadows
Céline Dion,All the Way... A Decade of Song,If Walls Could Talk,11,6,chasing
Céline Dion,All the Way... A Decade of Song,If Walls Could Talk,11,6,rainbows
Céline Dion,All the Way... A Decade of Song,If Walls Could Talk,11,7,closed
Céline Dion,All the Way... A Decade of Song,If Walls Could Talk,11,7,windows
Céline Dion,All the Way... A Decade of Song,If Walls Could Talk,11,8,closed
Céline Dion,All the Way... A Decade of Song,If Walls Could Talk,11,8,doors
Céline Dion,All the Way... A Decade of Song,If Walls Could Talk,11,9,walls
Céline Dion,All the Way... A Decade of Song,If Walls Could Talk,11,9,talk
Céline Dion,All the Way... A Decade of Song,If Walls Could Talk,11,10,ooh
Céline Dion,All the Way... A Decade of Song,If Walls Could Talk,11,12,hey
Céline Dion,All the Way... A Decade of Song,If Walls Could Talk,11,14,people
Céline Dion,All the Way... A Decade of Song,If Walls Could Talk,11,14,memories
Céline Dion,All the Way... A Decade of Song,If Walls Could Talk,11,16,arms
Céline Dion,All the Way... A Decade of Song,If Walls Could Talk,11,16,empty
Céline Dion,All the Way... A Decade of Song,If Walls Could Talk,11,17,lying
Céline Dion,All the Way... A Decade of Song,If Walls Could Talk,11,17,fell
Céline Dion,All the Way... A Decade of Song,If Walls Could Talk,11,18,painting
Céline Dion,All the Way... A Decade of Song,If Walls Could Talk,11,18,pictures
Céline Dion,All the Way... A Decade of Song,If Walls Could Talk,11,19,magic
Céline Dion,All the Way... A Decade of Song,If Walls Could Talk,11,20,taking
Céline Dion,All the Way... A Decade of Song,If Walls Could Talk,11,20,chances
Céline Dion,All the Way... A Decade of Song,If Walls Could Talk,11,21,love
Céline Dion,All the Way... A Decade of Song,If Walls Could Talk,11,22,walls
Céline Dion,All the Way... A Decade of Song,If Walls Could Talk,11,22,eyes
Céline Dion,All the Way... A Decade of Song,If Walls Could Talk,11,23,love
Céline Dion,All the Way... A Decade of Song,If Walls Could Talk,11,23,inside
Céline Dion,All the Way... A Decade of Song,If Walls Could Talk,11,25,arms
Céline Dion,All the Way... A Decade of Song,If Walls Could Talk,11,25,ecstasy
Céline Dion,All the Way... A Decade of Song,If Walls Could Talk,11,26,move
Céline Dion,All the Way... A Decade of Song,If Walls Could Talk,11,26,love
Céline Dion,All the Way... A Decade of Song,If Walls Could Talk,11,27,feeling
Céline Dion,All the Way... A Decade of Song,If Walls Could Talk,11,27,weak
Céline Dion,All the Way... A Decade of Song,If Walls Could Talk,11,28,wings
Céline Dion,All the Way... A Decade of Song,If Walls Could Talk,11,29,fire
Céline Dion,All the Way... A Decade of Song,If Walls Could Talk,11,29,heat
Céline Dion,All the Way... A Decade of Song,If Walls Could Talk,11,30,light
Céline Dion,All the Way... A Decade of Song,If Walls Could Talk,11,31,hear
Céline Dion,All the Way... A Decade of Song,If Walls Could Talk,11,31,violins
Céline Dion,All the Way... A Decade of Song,If Walls Could Talk,11,32,play
Céline Dion,All the Way... A Decade of Song,If Walls Could Talk,11,32,string
Céline Dion,All the Way... A Decade of Song,If Walls Could Talk,11,33,stop
Céline Dion,All the Way... A Decade of Song,If Walls Could Talk,11,33,press
Céline Dion,All the Way... A Decade of Song,If Walls Could Talk,11,34,hold
Céline Dion,All the Way... A Decade of Song,If Walls Could Talk,11,34,news
Céline Dion,All the Way... A Decade of Song,If Walls Could Talk,11,35,secret's
Céline Dion,All the Way... A Decade of Song,If Walls Could Talk,11,35,safe
Céline Dion,All the Way... A Decade of Song,If Walls Could Talk,11,36,walls
Céline Dion,All the Way... A Decade of Song,If Walls Could Talk,11,36,secret
Céline Dion,All the Way... A Decade of Song,If Walls Could Talk,11,37,love
Céline Dion,All the Way... A Decade of Song,If Walls Could Talk,11,38,ooh
Céline Dion,All the Way... A Decade of Song,If Walls Could Talk,11,38,love
Céline Dion,All the Way... A Decade of Song,If Walls Could Talk,11,38,baby
Céline Dion,All the Way... A Decade of Song,If Walls Could Talk,11,39,ooh
Céline Dion,All the Way... A Decade of Song,If Walls Could Talk,11,39,baby
Céline Dion,All the Way... A Decade of Song,If Walls Could Talk,11,40,love
Céline Dion,All the Way... A Decade of Song,If Walls Could Talk,11,40,love
Céline Dion,All the Way... A Decade of Song,If Walls Could Talk,11,40,love
Céline Dion,All the Way... A Decade of Song,If Walls Could Talk,11,40,love
Céline Dion,All the Way... A Decade of Song,If Walls Could Talk,11,40,honey
Céline Dion,All the Way... A Decade of Song,If Walls Could Talk,11,41,love
Céline Dion,All the Way... A Decade of Song,If Walls Could Talk,11,41,love
Céline Dion,All the Way... A Decade of Song,If Walls Could Talk,11,41,love
Céline Dion,All the Way... A Decade of Song,If Walls Could Talk,11,42,arms
Céline Dion,All the Way... A Decade of Song,If Walls Could Talk,11,42,ecstasy
Céline Dion,All the Way... A Decade of Song,If Walls Could Talk,11,43,baby
Céline Dion,All the Way... A Decade of Song,If Walls Could Talk,11,44,baby
Céline Dion,All the Way... A Decade of Song,If Walls Could Talk,11,45,ooh
Céline Dion,All the Way... A Decade of Song,If Walls Could Talk,11,46,ooh
Céline Dion,All the Way... A Decade of Song,If Walls Could Talk,11,46,baby
Céline Dion,All the Way... A Decade of Song,The First Time I Ever Saw Your Face,12,1,time
Céline Dion,All the Way... A Decade of Song,The First Time I Ever Saw Your Face,12,2,sun
Céline Dion,All the Way... A Decade of Song,The First Time I Ever Saw Your Face,12,2,rose
Céline Dion,All the Way... A Decade of Song,The First Time I Ever Saw Your Face,12,2,eyes
Céline Dion,All the Way... A Decade of Song,The First Time I Ever Saw Your Face,12,3,moon
Céline Dion,All the Way... A Decade of Song,The First Time I Ever Saw Your Face,12,3,stars
Céline Dion,All the Way... A Decade of Song,The First Time I Ever Saw Your Face,12,3,gifts
Céline Dion,All the Way... A Decade of Song,The First Time I Ever Saw Your Face,12,4,dark
Céline Dion,All the Way... A Decade of Song,The First Time I Ever Saw Your Face,12,4,empty
Céline Dion,All the Way... A Decade of Song,The First Time I Ever Saw Your Face,12,4,skies
Céline Dion,All the Way... A Decade of Song,The First Time I Ever Saw Your Face,12,4,love
Céline Dion,All the Way... A Decade of Song,The First Time I Ever Saw Your Face,12,5,time
Céline Dion,All the Way... A Decade of Song,The First Time I Ever Saw Your Face,12,5,kissed
Céline Dion,All the Way... A Decade of Song,The First Time I Ever Saw Your Face,12,5,mouth
Céline Dion,All the Way... A Decade of Song,The First Time I Ever Saw Your Face,12,6,earth
Céline Dion,All the Way... A Decade of Song,The First Time I Ever Saw Your Face,12,6,move
Céline Dion,All the Way... A Decade of Song,The First Time I Ever Saw Your Face,12,6,hand
Céline Dion,All the Way... A Decade of Song,The First Time I Ever Saw Your Face,12,7,trembling
Céline Dion,All the Way... A Decade of Song,The First Time I Ever Saw Your Face,12,7,heart
Céline Dion,All the Way... A Decade of Song,The First Time I Ever Saw Your Face,12,7,captive
Céline Dion,All the Way... A Decade of Song,The First Time I Ever Saw Your Face,12,7,bird
Céline Dion,All the Way... A Decade of Song,The First Time I Ever Saw Your Face,12,8,command
Céline Dion,All the Way... A Decade of Song,The First Time I Ever Saw Your Face,12,8,love
Céline Dion,All the Way... A Decade of Song,The First Time I Ever Saw Your Face,12,9,time
Céline Dion,All the Way... A Decade of Song,The First Time I Ever Saw Your Face,12,9,lay
Céline Dion,All the Way... A Decade of Song,The First Time I Ever Saw Your Face,12,10,heart
Céline Dion,All the Way... A Decade of Song,The First Time I Ever Saw Your Face,12,10,close
Céline Dion,All the Way... A Decade of Song,The First Time I Ever Saw Your Face,12,10,mine
Céline Dion,All the Way... A Decade of Song,The First Time I Ever Saw Your Face,12,11,time
Céline Dion,All the Way... A Decade of Song,All the Way (Ft. Frank Sinatra),13,1,loves
Céline Dion,All the Way... A Decade of Song,All the Way (Ft. Frank Sinatra),13,2,loves
Céline Dion,All the Way... A Decade of Song,All the Way (Ft. Frank Sinatra),13,3,happy
Céline Dion,All the Way... A Decade of Song,All the Way (Ft. Frank Sinatra),13,4,cheer
Céline Dion,All the Way... A Decade of Song,All the Way (Ft. Frank Sinatra),13,5,taller
Céline Dion,All the Way... A Decade of Song,All the Way (Ft. Frank Sinatra),13,5,tallest
Céline Dion,All the Way... A Decade of Song,All the Way (Ft. Frank Sinatra),13,5,tree
Céline Dion,All the Way... A Decade of Song,All the Way (Ft. Frank Sinatra),13,6,feel
Céline Dion,All the Way... A Decade of Song,All the Way (Ft. Frank Sinatra),13,7,deeper
Céline Dion,All the Way... A Decade of Song,All the Way (Ft. Frank Sinatra),13,7,deep
Céline Dion,All the Way... A Decade of Song,All the Way (Ft. Frank Sinatra),13,7,blue
Céline Dion,All the Way... A Decade of Song,All the Way (Ft. Frank Sinatra),13,7,sea
Céline Dion,All the Way... A Decade of Song,All the Way (Ft. Frank Sinatra),13,8,deep
Céline Dion,All the Way... A Decade of Song,All the Way (Ft. Frank Sinatra),13,8,real
Céline Dion,All the Way... A Decade of Song,All the Way (Ft. Frank Sinatra),13,13,lean
Céline Dion,All the Way... A Decade of Song,All the Way (Ft. Frank Sinatra),13,17,road
Céline Dion,All the Way... A Decade of Song,All the Way (Ft. Frank Sinatra),13,17,lead
Céline Dion,All the Way... A Decade of Song,All the Way (Ft. Frank Sinatra),13,18,fool
Céline Dion,All the Way... A Decade of Song,All the Way (Ft. Frank Sinatra),13,19,fool
Céline Dion,All the Way... A Decade of Song,All the Way (Ft. Frank Sinatra),13,20,love
Céline Dion,All the Way... A Decade of Song,All the Way (Ft. Frank Sinatra),13,21,gonna
Céline Dion,All the Way... A Decade of Song,All the Way (Ft. Frank Sinatra),13,21,love
Céline Dion,All the Way... A Decade of Song,All the Way (Ft. Frank Sinatra),13,22,taller
Céline Dion,All the Way... A Decade of Song,All the Way (Ft. Frank Sinatra),13,22,tallest
Céline Dion,All the Way... A Decade of Song,All the Way (Ft. Frank Sinatra),13,22,tree
Céline Dion,All the Way... A Decade of Song,All the Way (Ft. Frank Sinatra),13,23,feel
Céline Dion,All the Way... A Decade of Song,All the Way (Ft. Frank Sinatra),13,24,deeper
Céline Dion,All the Way... A Decade of Song,All the Way (Ft. Frank Sinatra),13,24,deep
Céline Dion,All the Way... A Decade of Song,All the Way (Ft. Frank Sinatra),13,24,blue
Céline Dion,All the Way... A Decade of Song,All the Way (Ft. Frank Sinatra),13,24,sea
Céline Dion,All the Way... A Decade of Song,All the Way (Ft. Frank Sinatra),13,25,deep
Céline Dion,All the Way... A Decade of Song,All the Way (Ft. Frank Sinatra),13,25,real
Céline Dion,All the Way... A Decade of Song,All the Way (Ft. Frank Sinatra),13,29,lean
Céline Dion,All the Way... A Decade of Song,All the Way (Ft. Frank Sinatra),13,33,road
Céline Dion,All the Way... A Decade of Song,All the Way (Ft. Frank Sinatra),13,33,lead
Céline Dion,All the Way... A Decade of Song,All the Way (Ft. Frank Sinatra),13,34,fool
Céline Dion,All the Way... A Decade of Song,All the Way (Ft. Frank Sinatra),13,35,love
Céline Dion,All the Way... A Decade of Song,All the Way (Ft. Frank Sinatra),13,36,gonna
Céline Dion,All the Way... A Decade of Song,All the Way (Ft. Frank Sinatra),13,36,love
Céline Dion,All the Way... A Decade of Song,All the Way (Ft. Frank Sinatra),13,37,gonna
Céline Dion,All the Way... A Decade of Song,All the Way (Ft. Frank Sinatra),13,37,love
Céline Dion,All the Way... A Decade of Song,Then You Look At Me,14,1,laugh
Céline Dion,All the Way... A Decade of Song,Then You Look At Me,14,1,cry
Céline Dion,All the Way... A Decade of Song,Then You Look At Me,14,2,live
Céline Dion,All the Way... A Decade of Song,Then You Look At Me,14,2,die
Céline Dion,All the Way... A Decade of Song,Then You Look At Me,14,3,life
Céline Dion,All the Way... A Decade of Song,Then You Look At Me,14,3,dream
Céline Dion,All the Way... A Decade of Song,Then You Look At Me,14,3,dreaming
Céline Dion,All the Way... A Decade of Song,Then You Look At Me,14,4,day
Céline Dion,All the Way... A Decade of Song,Then You Look At Me,14,4,day
Céline Dion,All the Way... A Decade of Song,Then You Look At Me,14,6,soul
Céline Dion,All the Way... A Decade of Song,Then You Look At Me,14,6,meaning
Céline Dion,All the Way... A Decade of Song,Then You Look At Me,14,9,searching
Céline Dion,All the Way... A Decade of Song,Then You Look At Me,14,10,lost
Céline Dion,All the Way... A Decade of Song,Then You Look At Me,14,12,lost
Céline Dion,All the Way... A Decade of Song,Then You Look At Me,14,12,anymore
Céline Dion,All the Way... A Decade of Song,Then You Look At Me,14,13,people
Céline Dion,All the Way... A Decade of Song,Then You Look At Me,14,13,run
Céline Dion,All the Way... A Decade of Song,Then You Look At Me,14,14,sun
Céline Dion,All the Way... A Decade of Song,Then You Look At Me,14,14,sun
Céline Dion,All the Way... A Decade of Song,Then You Look At Me,14,15,caught
Céline Dion,All the Way... A Decade of Song,Then You Look At Me,14,15,lives
Céline Dion,All the Way... A Decade of Song,Then You Look At Me,14,15,flowing
Céline Dion,All the Way... A Decade of Song,Then You Look At Me,14,16,begun
Céline Dion,All the Way... A Decade of Song,Then You Look At Me,14,17,life
Céline Dion,All the Way... A Decade of Song,Then You Look At Me,14,21,reason
Céline Dion,All the Way... A Decade of Song,Then You Look At Me,14,21,love
Céline Dion,All the Way... A Decade of Song,Then You Look At Me,14,21,life
Céline Dion,All the Way... A Decade of Song,Then You Look At Me,14,22,lost
Céline Dion,All the Way... A Decade of Song,Then You Look At Me,14,23,love
Céline Dion,All the Way... A Decade of Song,Then You Look At Me,14,24,life
Céline Dion,All the Way... A Decade of Song,Then You Look At Me,14,24,running
Céline Dion,All the Way... A Decade of Song,Then You Look At Me,14,25,life
Céline Dion,All the Way... A Decade of Song,Then You Look At Me,14,25,running
Céline Dion,All the Way... A Decade of Song,Then You Look At Me,14,26,life
Céline Dion,All the Way... A Decade of Song,I Want You To Need Me,15,1,close
Céline Dion,All the Way... A Decade of Song,I Want You To Need Me,15,1,eyes
Céline Dion,All the Way... A Decade of Song,I Want You To Need Me,15,2,touch
Céline Dion,All the Way... A Decade of Song,I Want You To Need Me,15,2,single
Céline Dion,All the Way... A Decade of Song,I Want You To Need Me,15,2,night
Céline Dion,All the Way... A Decade of Song,I Want You To Need Me,15,3,fantasy
Céline Dion,All the Way... A Decade of Song,I Want You To Need Me,15,4,reality
Céline Dion,All the Way... A Decade of Song,I Want You To Need Me,15,7,air
Céline Dion,All the Way... A Decade of Song,I Want You To Need Me,15,7,breathe
Céline Dion,All the Way... A Decade of Song,I Want You To Need Me,15,8,feel
Céline Dion,All the Way... A Decade of Song,I Want You To Need Me,15,11,dream
Céline Dion,All the Way... A Decade of Song,I Want You To Need Me,15,12,taste
Céline Dion,All the Way... A Decade of Song,I Want You To Need Me,15,12,feel
Céline Dion,All the Way... A Decade of Song,I Want You To Need Me,15,12,breathe
Céline Dion,All the Way... A Decade of Song,I Want You To Need Me,15,15,eyes
Céline Dion,All the Way... A Decade of Song,I Want You To Need Me,15,15,deep
Céline Dion,All the Way... A Decade of Song,I Want You To Need Me,15,15,soul
Céline Dion,All the Way... A Decade of Song,I Want You To Need Me,15,16,world
Céline Dion,All the Way... A Decade of Song,I Want You To Need Me,15,18,deepest
Céline Dion,All the Way... A Decade of Song,I Want You To Need Me,15,18,kiss
Céline Dion,All the Way... A Decade of Song,I Want You To Need Me,15,19,answer
Céline Dion,All the Way... A Decade of Song,I Want You To Need Me,15,24,deep
Céline Dion,All the Way... A Decade of Song,I Want You To Need Me,15,24,inside
Céline Dion,All the Way... A Decade of Song,I Want You To Need Me,15,24,heart
Céline Dion,All the Way... A Decade of Song,Live (For the One I Love),16,NA,NA
Madonna,Ray of Light,Drowned World/Substitute for Love,1,2,traded
Madonna,Ray of Light,Drowned World/Substitute for Love,1,2,fame
Madonna,Ray of Light,Drowned World/Substitute for Love,1,2,love
Madonna,Ray of Light,Drowned World/Substitute for Love,1,4,silly
Madonna,Ray of Light,Drowned World/Substitute for Love,1,4,game
Madonna,Ray of Light,Drowned World/Substitute for Love,1,5,bought
Madonna,Ray of Light,Drowned World/Substitute for Love,1,7,badly
Madonna,Ray of Light,Drowned World/Substitute for Love,1,8,running
Madonna,Ray of Light,Drowned World/Substitute for Love,1,8,rushing
Madonna,Ray of Light,Drowned World/Substitute for Love,1,9,suffered
Madonna,Ray of Light,Drowned World/Substitute for Love,1,9,fools
Madonna,Ray of Light,Drowned World/Substitute for Love,1,9,gladly
Madonna,Ray of Light,Drowned World/Substitute for Love,1,11,changed
Madonna,Ray of Light,Drowned World/Substitute for Love,1,11,mind
Madonna,Ray of Light,Drowned World/Substitute for Love,1,14,substitute
Madonna,Ray of Light,Drowned World/Substitute for Love,1,14,love
Madonna,Ray of Light,Drowned World/Substitute for Love,1,15,substitute
Madonna,Ray of Light,Drowned World/Substitute for Love,1,15,love
Madonna,Ray of Light,Drowned World/Substitute for Love,1,16,wait
Madonna,Ray of Light,Drowned World/Substitute for Love,1,17,substitute
Madonna,Ray of Light,Drowned World/Substitute for Love,1,17,love
Madonna,Ray of Light,Drowned World/Substitute for Love,1,18,substitute
Madonna,Ray of Light,Drowned World/Substitute for Love,1,18,love
Madonna,Ray of Light,Drowned World/Substitute for Love,1,20,traveled
Madonna,Ray of Light,Drowned World/Substitute for Love,1,20,round
Madonna,Ray of Light,Drowned World/Substitute for Love,1,20,world
Madonna,Ray of Light,Drowned World/Substitute for Love,1,21,home
Madonna,Ray of Light,Drowned World/Substitute for Love,1,22,found
Madonna,Ray of Light,Drowned World/Substitute for Love,1,22,crowded
Madonna,Ray of Light,Drowned World/Substitute for Love,1,23,feeling
Madonna,Ray of Light,Drowned World/Substitute for Love,1,24,lovers
Madonna,Ray of Light,Drowned World/Substitute for Love,1,25,settled
Madonna,Ray of Light,Drowned World/Substitute for Love,1,25,thrill
Madonna,Ray of Light,Drowned World/Substitute for Love,1,26,basking
Madonna,Ray of Light,Drowned World/Substitute for Love,1,26,spotlight
Madonna,Ray of Light,Drowned World/Substitute for Love,1,27,happy
Madonna,Ray of Light,Drowned World/Substitute for Love,1,29,substitute
Madonna,Ray of Light,Drowned World/Substitute for Love,1,29,love
Madonna,Ray of Light,Drowned World/Substitute for Love,1,30,substitute
Madonna,Ray of Light,Drowned World/Substitute for Love,1,30,love
Madonna,Ray of Light,Drowned World/Substitute for Love,1,31,wait
Madonna,Ray of Light,Drowned World/Substitute for Love,1,32,substitute
Madonna,Ray of Light,Drowned World/Substitute for Love,1,32,love
Madonna,Ray of Light,Drowned World/Substitute for Love,1,33,substitute
Madonna,Ray of Light,Drowned World/Substitute for Love,1,33,love
Madonna,Ray of Light,Drowned World/Substitute for Love,1,34,mmm
Madonna,Ray of Light,Drowned World/Substitute for Love,1,34,ooh
Madonna,Ray of Light,Drowned World/Substitute for Love,1,34,mmm
Madonna,Ray of Light,Drowned World/Substitute for Love,1,35,famous
Madonna,Ray of Light,Drowned World/Substitute for Love,1,36,trinkets
Madonna,Ray of Light,Drowned World/Substitute for Love,1,36,buy
Madonna,Ray of Light,Drowned World/Substitute for Love,1,37,handsome
Madonna,Ray of Light,Drowned World/Substitute for Love,1,37,stranger
Madonna,Ray of Light,Drowned World/Substitute for Love,1,37,heady
Madonna,Ray of Light,Drowned World/Substitute for Love,1,37,danger
Madonna,Ray of Light,Drowned World/Substitute for Love,1,38,drug
Madonna,Ray of Light,Drowned World/Substitute for Love,1,39,ferris
Madonna,Ray of Light,Drowned World/Substitute for Love,1,39,wheel
Madonna,Ray of Light,Drowned World/Substitute for Love,1,39,heart
Madonna,Ray of Light,Drowned World/Substitute for Love,1,39,steal
Madonna,Ray of Light,Drowned World/Substitute for Love,1,40,laughter
Madonna,Ray of Light,Drowned World/Substitute for Love,1,40,dark
Madonna,Ray of Light,Drowned World/Substitute for Love,1,41,night
Madonna,Ray of Light,Drowned World/Substitute for Love,1,41,stand
Madonna,Ray of Light,Drowned World/Substitute for Love,1,41,land
Madonna,Ray of Light,Drowned World/Substitute for Love,1,42,fire
Madonna,Ray of Light,Drowned World/Substitute for Love,1,42,spark
Madonna,Ray of Light,Drowned World/Substitute for Love,1,43,mmm
Madonna,Ray of Light,Drowned World/Substitute for Love,1,43,mmm
Madonna,Ray of Light,Drowned World/Substitute for Love,1,45,substitute
Madonna,Ray of Light,Drowned World/Substitute for Love,1,45,love
Madonna,Ray of Light,Drowned World/Substitute for Love,1,46,substitute
Madonna,Ray of Light,Drowned World/Substitute for Love,1,46,love
Madonna,Ray of Light,Drowned World/Substitute for Love,1,46,mmm
Madonna,Ray of Light,Drowned World/Substitute for Love,1,47,wait
Madonna,Ray of Light,Drowned World/Substitute for Love,1,48,substitute
Madonna,Ray of Light,Drowned World/Substitute for Love,1,48,love
Madonna,Ray of Light,Drowned World/Substitute for Love,1,49,substitute
Madonna,Ray of Light,Drowned World/Substitute for Love,1,49,love
Madonna,Ray of Light,Drowned World/Substitute for Love,1,51,changed
Madonna,Ray of Light,Drowned World/Substitute for Love,1,51,mind
Madonna,Ray of Light,Drowned World/Substitute for Love,1,52,religion
Madonna,Ray of Light,Swim,2,1,head
Madonna,Ray of Light,Swim,2,1,shoulder
Madonna,Ray of Light,Swim,2,1,baby
Madonna,Ray of Light,Swim,2,2,worse
Madonna,Ray of Light,Swim,2,3,night
Madonna,Ray of Light,Swim,2,3,colder
Madonna,Ray of Light,Swim,2,4,life
Madonna,Ray of Light,Swim,2,4,feels
Madonna,Ray of Light,Swim,2,4,curse
Madonna,Ray of Light,Swim,2,5,carry
Madonna,Ray of Light,Swim,2,5,sins
Madonna,Ray of Light,Swim,2,6,wanna
Madonna,Ray of Light,Swim,2,6,carry
Madonna,Ray of Light,Swim,2,7,gonna
Madonna,Ray of Light,Swim,2,7,carry
Madonna,Ray of Light,Swim,2,7,train
Madonna,Ray of Light,Swim,2,7,track
Madonna,Ray of Light,Swim,2,8,gonna
Madonna,Ray of Light,Swim,2,8,swim
Madonna,Ray of Light,Swim,2,8,ocean
Madonna,Ray of Light,Swim,2,8,floor
Madonna,Ray of Light,Swim,2,9,mmmm
Madonna,Ray of Light,Swim,2,10,crash
Madonna,Ray of Light,Swim,2,10,shore
Madonna,Ray of Light,Swim,2,11,mmmm
Madonna,Ray of Light,Swim,2,12,swim
Madonna,Ray of Light,Swim,2,12,ocean
Madonna,Ray of Light,Swim,2,12,floor
Madonna,Ray of Light,Swim,2,13,children
Madonna,Ray of Light,Swim,2,13,killing
Madonna,Ray of Light,Swim,2,13,children
Madonna,Ray of Light,Swim,2,14,students
Madonna,Ray of Light,Swim,2,14,rape
Madonna,Ray of Light,Swim,2,14,teachers
Madonna,Ray of Light,Swim,2,15,comets
Madonna,Ray of Light,Swim,2,15,fly
Madonna,Ray of Light,Swim,2,15,sky
Madonna,Ray of Light,Swim,2,16,churches
Madonna,Ray of Light,Swim,2,16,burn
Madonna,Ray of Light,Swim,2,16,preachers
Madonna,Ray of Light,Swim,2,17,carry
Madonna,Ray of Light,Swim,2,17,sins
Madonna,Ray of Light,Swim,2,18,wanna
Madonna,Ray of Light,Swim,2,18,carry
Madonna,Ray of Light,Swim,2,19,gonna
Madonna,Ray of Light,Swim,2,19,carry
Madonna,Ray of Light,Swim,2,19,train
Madonna,Ray of Light,Swim,2,19,track
Madonna,Ray of Light,Swim,2,20,gonna
Madonna,Ray of Light,Swim,2,20,swim
Madonna,Ray of Light,Swim,2,20,ocean
Madonna,Ray of Light,Swim,2,20,floor
Madonna,Ray of Light,Swim,2,21,mmmm
Madonna,Ray of Light,Swim,2,22,crash
Madonna,Ray of Light,Swim,2,22,shore
Madonna,Ray of Light,Swim,2,23,mmmm
Madonna,Ray of Light,Swim,2,24,swim
Madonna,Ray of Light,Swim,2,24,ocean
Madonna,Ray of Light,Swim,2,24,floor
